,driverId,grid,positionOrder,points,statusId,year,round,circuitId,top_3,top_3_label,top3_driver_season_percentage,driver_avg_finish_pos_season,Constructor_Top3_Percent,Top_3_at_circuit,round_max_last_szn,top3_driver_season_percentage_lag,driver_avg_finish_pos_season_lag,Constructor_Top3_Percent_lag,round_lag
5688,30,4,3,4.0,1,1993-01-01,5,4,True,yes,50.0,6.527777777777778,25.0,5.263157894736842,16.0,46.666666666666664,6.49063670411985,36.666666666666664,16.0
5689,119,5,4,3.0,11,1993-01-01,5,4,False,no,0.0,13.419354838709678,25.0,33.33333333333333,16.0,60.0,12.925925925925926,70.0,16.0
5690,121,7,5,2.0,11,1993-01-01,5,4,False,no,0.0,21.25,37.5,0.0,16.0,0.0,0.0,0.0,0.0
5691,77,11,6,1.0,12,1993-01-01,5,4,False,no,0.0,11.07843137254902,0.0,0.0,16.0,26.666666666666668,11.056701030927835,36.666666666666664,16.0
5692,87,12,7,0.0,12,1993-01-01,5,4,False,no,25.0,15.142857142857142,25.0,0.0,16.0,0.0,0.0,0.0,0.0
5693,104,20,8,0.0,12,1993-01-01,5,4,False,no,0.0,13.25,0.0,0.0,16.0,0.0,13.268292682926829,0.0,16.0
5694,100,14,9,0.0,12,1993-01-01,5,4,False,no,0.0,12.9375,0.0,0.0,16.0,0.0,14.616666666666667,0.0,16.0
5695,88,19,10,0.0,12,1993-01-01,5,4,False,no,0.0,20.041666666666668,0.0,0.0,16.0,0.0,20.609756097560975,0.0,16.0
5696,123,21,11,0.0,13,1993-01-01,5,4,False,no,0.0,11.473684210526315,0.0,0.0,16.0,0.0,11.96774193548387,0.0,16.0
5697,22,17,12,0.0,13,1993-01-01,5,4,False,no,0.0,11.407894736842104,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5698,118,16,13,0.0,13,1993-01-01,5,4,False,no,0.0,13.297297297297296,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5699,70,15,14,0.0,5,1993-01-01,5,4,False,no,0.0,11.75,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5700,109,9,15,0.0,5,1993-01-01,5,4,False,no,0.0,14.5,0.0,0.0,16.0,0.0,15.984615384615385,0.0,16.0
5701,69,22,16,0.0,25,1993-01-01,5,4,False,no,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5702,91,6,17,0.0,69,1993-01-01,5,4,False,no,0.0,15.625,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5703,110,24,18,0.0,2,1993-01-01,5,4,False,no,0.0,16.5,0.0,0.0,16.0,0.0,16.09313725490196,0.0,16.0
5704,71,2,19,0.0,5,1993-01-01,5,4,False,no,50.0,11.344827586206897,62.5,0.0,16.0,0.0,0.0,0.0,0.0
5705,55,8,20,0.0,5,1993-01-01,5,4,False,no,0.0,9.891304347826088,0.0,9.090909090909092,16.0,13.333333333333334,11.145945945945947,6.666666666666667,16.0
5706,120,25,21,0.0,20,1993-01-01,5,4,False,no,0.0,18.5,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5707,112,13,22,0.0,7,1993-01-01,5,4,False,no,0.0,16.25925925925926,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5708,84,18,23,0.0,27,1993-01-01,5,4,False,no,25.0,12.731707317073171,25.0,0.0,16.0,26.666666666666668,12.593548387096774,36.666666666666664,16.0
5709,79,23,24,0.0,20,1993-01-01,5,4,False,no,0.0,15.416666666666666,0.0,0.0,16.0,0.0,16.202247191011235,0.0,16.0
5710,65,10,25,0.0,22,1993-01-01,5,4,False,no,0.0,11.8,0.0,0.0,16.0,0.0,13.013245033112582,0.0,16.0
5711,105,0,26,0.0,81,1993-01-01,5,4,False,no,0.0,12.60377358490566,0.0,0.0,16.0,0.0,14.323529411764707,0.0,16.0
5712,102,3,1,10.0,1,1993-01-01,6,6,True,yes,80.0,8.50943396226415,40.0,70.0,16.0,46.666666666666664,8.171052631578947,36.666666666666664,16.0
5713,71,4,2,6.0,1,1993-01-01,6,6,True,yes,40.0,11.513513513513514,60.0,0.0,16.0,0.0,0.0,0.0,0.0
5714,55,5,3,4.0,1,1993-01-01,6,6,True,yes,0.0,10.758620689655173,0.0,16.666666666666664,16.0,13.333333333333334,11.145945945945947,6.666666666666667,16.0
5715,117,1,4,3.0,11,1993-01-01,6,6,False,no,80.0,7.53125,60.0,46.15384615384615,16.0,0.0,0.0,0.0,0.0
5716,104,17,5,2.0,12,1993-01-01,6,6,False,no,0.0,13.866666666666667,0.0,0.0,16.0,0.0,13.268292682926829,0.0,16.0
5717,84,13,6,1.0,12,1993-01-01,6,6,False,no,20.0,13.307692307692308,20.0,0.0,16.0,26.666666666666668,12.593548387096774,36.666666666666664,16.0
5718,70,20,7,0.0,12,1993-01-01,6,6,False,no,0.0,12.363636363636363,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5719,121,9,8,0.0,12,1993-01-01,6,6,False,no,0.0,18.0,40.0,0.0,16.0,0.0,0.0,0.0,0.0
5720,22,16,9,0.0,12,1993-01-01,6,6,False,no,0.0,11.08421052631579,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5721,110,19,10,0.0,12,1993-01-01,6,6,False,no,0.0,16.01492537313433,0.0,7.142857142857142,16.0,0.0,16.09313725490196,0.0,16.0
5722,120,25,11,0.0,13,1993-01-01,6,6,False,no,0.0,19.875,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5723,112,15,12,0.0,13,1993-01-01,6,6,False,no,0.0,17.029411764705884,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5724,91,8,13,0.0,14,1993-01-01,6,6,False,no,0.0,15.5,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5725,77,7,14,0.0,4,1993-01-01,6,6,False,no,0.0,11.09375,0.0,16.666666666666664,16.0,26.666666666666668,11.056701030927835,36.666666666666664,16.0
5726,65,14,15,0.0,6,1993-01-01,6,6,False,no,0.0,12.72549019607843,0.0,0.0,16.0,0.0,13.013245033112582,0.0,16.0
5727,119,6,16,0.0,5,1993-01-01,6,6,False,no,0.0,12.871794871794872,30.0,11.76470588235294,16.0,60.0,12.925925925925926,70.0,16.0
5728,100,10,17,0.0,5,1993-01-01,6,6,False,no,0.0,12.75,0.0,0.0,16.0,0.0,14.616666666666667,0.0,16.0
5729,88,18,18,0.0,20,1993-01-01,6,6,False,no,0.0,19.82758620689655,0.0,0.0,16.0,0.0,20.609756097560975,0.0,16.0
5730,118,12,19,0.0,37,1993-01-01,6,6,False,no,0.0,14.085106382978724,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5731,30,2,20,0.0,9,1993-01-01,6,6,False,no,60.0,6.3,30.0,0.0,16.0,46.666666666666664,6.49063670411985,36.666666666666664,16.0
5732,79,22,21,0.0,5,1993-01-01,6,6,False,no,0.0,15.8,0.0,0.0,16.0,0.0,16.202247191011235,0.0,16.0
5733,105,24,22,0.0,6,1993-01-01,6,6,False,no,0.0,13.537313432835822,0.0,21.428571428571427,16.0,0.0,14.323529411764707,0.0,16.0
5734,109,11,23,0.0,3,1993-01-01,6,6,False,no,0.0,14.26086956521739,0.0,0.0,16.0,0.0,15.984615384615385,0.0,16.0
5735,123,23,24,0.0,22,1993-01-01,6,6,False,no,0.0,11.833333333333334,0.0,0.0,16.0,0.0,11.96774193548387,0.0,16.0
5736,87,21,25,0.0,20,1993-01-01,6,6,False,no,20.0,14.222222222222221,20.0,0.0,16.0,0.0,0.0,0.0,0.0
5737,69,0,26,0.0,81,1993-01-01,6,6,False,no,0.0,16.05263157894737,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5738,117,1,1,10.0,1,1993-01-01,7,7,True,yes,66.66666666666666,7.714285714285714,58.333333333333336,33.33333333333333,16.0,0.0,0.0,0.0,0.0
5739,30,3,2,6.0,1,1993-01-01,7,7,True,yes,50.0,6.675925925925926,25.0,5.555555555555555,16.0,46.666666666666664,6.49063670411985,36.666666666666664,16.0
5740,71,2,3,4.0,1,1993-01-01,7,7,True,yes,50.0,11.755555555555556,58.333333333333336,0.0,16.0,0.0,0.0,0.0,0.0
5741,77,5,4,3.0,11,1993-01-01,7,7,False,no,0.0,11.493506493506494,8.333333333333332,9.090909090909092,16.0,26.666666666666668,11.056701030927835,36.666666666666664,16.0
5742,84,7,5,2.0,11,1993-01-01,7,7,False,no,16.666666666666664,13.80952380952381,16.666666666666664,0.0,16.0,26.666666666666668,12.593548387096774,36.666666666666664,16.0
5743,91,9,6,1.0,11,1993-01-01,7,7,False,no,0.0,15.8,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5744,109,11,7,0.0,11,1993-01-01,7,7,False,no,0.0,14.464285714285714,0.0,0.0,16.0,0.0,15.984615384615385,0.0,16.0
5745,100,13,8,0.0,11,1993-01-01,7,7,False,no,0.0,13.75,0.0,0.0,16.0,0.0,14.616666666666667,0.0,16.0
5746,104,17,9,0.0,12,1993-01-01,7,7,False,no,0.0,13.166666666666666,0.0,0.0,16.0,0.0,13.268292682926829,0.0,16.0
5747,65,20,10,0.0,12,1993-01-01,7,7,False,no,0.0,12.629032258064516,0.0,0.0,16.0,0.0,13.013245033112582,0.0,16.0
5748,70,21,11,0.0,12,1993-01-01,7,7,False,no,0.0,12.142857142857142,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5749,123,24,12,0.0,12,1993-01-01,7,7,False,no,0.0,12.033898305084746,0.0,20.0,16.0,0.0,11.96774193548387,0.0,16.0
5750,88,16,13,0.0,13,1993-01-01,7,7,False,no,0.0,20.0,0.0,0.0,16.0,0.0,20.609756097560975,0.0,16.0
5751,121,12,14,0.0,13,1993-01-01,7,7,False,no,0.0,16.333333333333332,41.66666666666667,0.0,16.0,0.0,0.0,0.0,0.0
5752,69,25,15,0.0,14,1993-01-01,7,7,False,no,0.0,15.608695652173912,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5753,118,18,16,0.0,14,1993-01-01,7,7,False,no,0.0,14.706896551724139,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5754,79,22,17,0.0,15,1993-01-01,7,7,False,no,0.0,16.72222222222222,0.0,0.0,16.0,0.0,16.202247191011235,0.0,16.0
5755,102,8,18,0.0,10,1993-01-01,7,7,False,no,83.33333333333334,8.063492063492063,41.66666666666667,22.22222222222222,16.0,46.666666666666664,8.171052631578947,36.666666666666664,16.0
5756,119,4,19,0.0,68,1993-01-01,7,7,False,no,0.0,12.610526315789473,25.0,20.0,16.0,60.0,12.925925925925926,70.0,16.0
5757,110,19,20,0.0,20,1993-01-01,7,7,False,no,0.0,15.555555555555555,0.0,7.142857142857142,16.0,0.0,16.09313725490196,0.0,16.0
5758,120,23,21,0.0,6,1993-01-01,7,7,False,no,0.0,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5759,55,6,22,0.0,5,1993-01-01,7,7,False,no,16.666666666666664,10.485714285714286,8.333333333333332,8.333333333333332,16.0,13.333333333333334,11.145945945945947,6.666666666666667,16.0
5760,87,10,23,0.0,20,1993-01-01,7,7,False,no,16.666666666666664,14.5,16.666666666666664,0.0,16.0,0.0,0.0,0.0,0.0
5761,22,14,24,0.0,10,1993-01-01,7,7,False,no,0.0,10.710526315789474,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5762,112,15,25,0.0,5,1993-01-01,7,7,False,no,0.0,16.829268292682926,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5763,105,0,26,0.0,81,1993-01-01,7,7,False,no,0.0,13.395061728395062,0.0,7.6923076923076925,16.0,0.0,14.323529411764707,0.0,16.0
5764,117,2,1,10.0,1,1993-01-01,8,8,True,yes,71.42857142857143,7.6,64.28571428571429,50.0,16.0,0.0,0.0,0.0,0.0
5765,71,1,2,6.0,1,1993-01-01,8,8,True,yes,57.14285714285714,11.566037735849056,64.28571428571429,0.0,16.0,0.0,0.0,0.0,0.0
5766,30,7,3,4.0,1,1993-01-01,8,8,True,yes,57.14285714285714,6.301587301587301,28.57142857142857,0.0,16.0,46.666666666666664,6.49063670411985,36.666666666666664,16.0
5767,102,5,4,3.0,1,1993-01-01,8,8,False,no,71.42857142857143,8.315068493150685,35.714285714285715,33.33333333333333,16.0,46.666666666666664,8.171052631578947,36.666666666666664,16.0
5768,84,3,5,2.0,1,1993-01-01,8,8,False,no,14.285714285714285,14.027027027027026,14.285714285714285,16.666666666666664,16.0,26.666666666666668,12.593548387096774,36.666666666666664,16.0
5769,121,16,6,1.0,11,1993-01-01,8,8,False,no,0.0,16.0,35.714285714285715,0.0,16.0,0.0,0.0,0.0,0.0
5770,22,8,7,0.0,11,1993-01-01,8,8,False,no,0.0,10.496240601503759,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5771,104,23,8,0.0,11,1993-01-01,8,8,False,no,0.0,12.714285714285714,0.0,0.0,16.0,0.0,13.268292682926829,0.0,16.0
5772,112,10,9,0.0,12,1993-01-01,8,8,False,no,0.0,17.083333333333332,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5773,119,12,10,0.0,12,1993-01-01,8,8,False,no,0.0,13.071428571428571,28.57142857142857,33.33333333333333,16.0,60.0,12.925925925925926,70.0,16.0
5774,123,20,11,0.0,12,1993-01-01,8,8,False,no,0.0,12.342857142857143,0.0,0.0,16.0,0.0,11.96774193548387,0.0,16.0
5775,88,13,12,0.0,12,1993-01-01,8,8,False,no,0.0,20.076923076923077,0.0,0.0,16.0,0.0,20.609756097560975,0.0,16.0
5776,118,15,13,0.0,12,1993-01-01,8,8,False,no,0.0,14.805970149253731,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5777,77,14,14,0.0,12,1993-01-01,8,8,False,no,0.0,11.640449438202246,7.142857142857142,0.0,16.0,26.666666666666668,11.056701030927835,36.666666666666664,16.0
5778,110,25,15,0.0,14,1993-01-01,8,8,False,no,0.0,15.68421052631579,0.0,0.0,16.0,0.0,16.09313725490196,0.0,16.0
5779,100,9,16,0.0,6,1993-01-01,8,8,False,no,0.0,13.071428571428571,0.0,0.0,16.0,0.0,14.616666666666667,0.0,16.0
5780,55,6,17,0.0,5,1993-01-01,8,8,False,no,14.285714285714285,10.542168674698795,7.142857142857142,0.0,16.0,13.333333333333334,11.145945945945947,6.666666666666667,16.0
5781,69,22,18,0.0,22,1993-01-01,8,8,False,no,0.0,15.481481481481481,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5782,91,11,19,0.0,6,1993-01-01,8,8,False,no,0.0,14.818181818181818,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5783,109,18,20,0.0,6,1993-01-01,8,8,False,no,0.0,14.625,0.0,0.0,16.0,0.0,15.984615384615385,0.0,16.0
5784,87,4,21,0.0,20,1993-01-01,8,8,False,no,14.285714285714285,14.653846153846153,14.285714285714285,0.0,16.0,0.0,0.0,0.0,0.0
5785,65,19,22,0.0,20,1993-01-01,8,8,False,no,0.0,12.680555555555555,0.0,0.0,16.0,0.0,13.013245033112582,0.0,16.0
5786,120,24,23,0.0,6,1993-01-01,8,8,False,no,0.0,20.75,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5787,79,24,24,0.0,6,1993-01-01,8,8,False,no,0.0,16.69047619047619,0.0,0.0,16.0,0.0,16.202247191011235,0.0,16.0
5788,70,17,25,0.0,22,1993-01-01,8,8,False,no,0.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5789,105,0,26,0.0,81,1993-01-01,8,8,False,no,0.0,13.638297872340425,0.0,0.0,16.0,0.0,14.323529411764707,0.0,16.0
5790,117,1,1,10.0,1,1993-01-01,9,9,True,yes,75.0,7.320388349514563,68.75,55.55555555555556,16.0,0.0,0.0,0.0,0.0
5791,30,3,2,6.0,1,1993-01-01,9,9,True,yes,62.5,6.423611111111111,31.25,0.0,16.0,46.666666666666664,6.49063670411985,36.666666666666664,16.0
5792,119,5,3,4.0,1,1993-01-01,9,9,True,yes,0.0,13.03125,31.25,8.333333333333332,16.0,60.0,12.925925925925926,70.0,16.0
5793,65,7,4,3.0,1,1993-01-01,9,9,False,no,0.0,12.487804878048781,0.0,0.0,16.0,0.0,13.013245033112582,0.0,16.0
5794,102,4,5,2.0,60,1993-01-01,9,9,False,no,62.5,8.686746987951807,31.25,37.5,16.0,46.666666666666664,8.171052631578947,36.666666666666664,16.0
5795,118,8,6,1.0,11,1993-01-01,9,9,False,no,0.0,14.506493506493506,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5796,87,9,7,0.0,11,1993-01-01,9,9,False,no,12.5,14.733333333333333,12.5,0.0,16.0,0.0,0.0,0.0,0.0
5797,109,16,8,0.0,11,1993-01-01,9,9,False,no,0.0,14.972222222222221,0.0,0.0,16.0,0.0,15.984615384615385,0.0,16.0
5798,55,12,9,0.0,11,1993-01-01,9,9,False,no,12.5,10.479166666666666,6.25,0.0,16.0,13.333333333333334,11.145945945945947,6.666666666666667,16.0
5799,22,15,10,0.0,11,1993-01-01,9,9,False,no,0.0,10.296052631578947,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5800,112,24,11,0.0,12,1993-01-01,9,9,False,no,0.0,16.654545454545456,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5801,104,19,12,0.0,6,1993-01-01,9,9,False,no,0.0,13.0,0.0,0.0,16.0,0.0,13.268292682926829,0.0,16.0
5802,79,22,13,0.0,14,1993-01-01,9,9,False,no,0.0,16.541666666666668,0.0,0.0,16.0,0.0,16.202247191011235,0.0,16.0
5803,84,6,14,0.0,6,1993-01-01,9,9,False,no,12.5,13.68235294117647,12.5,11.11111111111111,16.0,26.666666666666668,12.593548387096774,36.666666666666664,16.0
5804,110,21,15,0.0,62,1993-01-01,9,9,False,no,0.0,15.917431192660551,0.0,0.0,16.0,0.0,16.09313725490196,0.0,16.0
5805,71,2,16,0.0,5,1993-01-01,9,9,False,no,62.5,11.475409836065573,68.75,0.0,16.0,0.0,0.0,0.0,0.0
5806,70,14,17,0.0,22,1993-01-01,9,9,False,no,0.0,14.05,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5807,123,23,18,0.0,67,1993-01-01,9,9,False,no,0.0,12.333333333333334,0.0,11.11111111111111,16.0,0.0,11.96774193548387,0.0,16.0
5808,69,25,19,0.0,10,1993-01-01,9,9,False,no,0.0,15.35483870967742,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5809,94,20,20,0.0,68,1993-01-01,9,9,False,no,0.0,15.155172413793103,0.0,0.0,16.0,0.0,15.747826086956522,0.0,16.0
5810,91,18,21,0.0,20,1993-01-01,9,9,False,no,0.0,15.083333333333334,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5811,77,13,22,0.0,22,1993-01-01,9,9,False,no,0.0,11.92079207920792,6.25,9.090909090909092,16.0,26.666666666666668,11.056701030927835,36.666666666666664,16.0
5812,88,10,23,0.0,20,1993-01-01,9,9,False,no,0.0,19.90909090909091,0.0,0.0,16.0,0.0,20.609756097560975,0.0,16.0
5813,121,11,24,0.0,20,1993-01-01,9,9,False,no,0.0,14.75,31.25,0.0,16.0,0.0,0.0,0.0,0.0
5814,100,17,25,0.0,86,1993-01-01,9,9,False,no,0.0,13.59375,0.0,0.0,16.0,0.0,14.616666666666667,0.0,16.0
5815,105,0,26,0.0,81,1993-01-01,9,9,False,no,0.0,13.710280373831775,0.0,10.0,16.0,0.0,14.323529411764707,0.0,16.0
5816,117,1,1,10.0,1,1993-01-01,10,10,True,yes,77.77777777777779,7.258620689655173,66.66666666666666,33.33333333333333,16.0,0.0,0.0,0.0,0.0
5817,30,3,2,6.0,1,1993-01-01,10,10,True,yes,66.66666666666666,6.478260869565218,38.88888888888889,6.25,16.0,46.666666666666664,6.49063670411985,36.666666666666664,16.0
5818,87,5,3,4.0,1,1993-01-01,10,10,True,yes,11.11111111111111,14.529411764705882,11.11111111111111,0.0,16.0,0.0,0.0,0.0,0.0
5819,102,4,4,3.0,1,1993-01-01,10,10,False,no,55.55555555555556,8.634408602150538,27.77777777777778,66.66666666666666,16.0,46.666666666666664,8.171052631578947,36.666666666666664,16.0
5820,119,7,5,2.0,1,1993-01-01,10,10,False,no,11.11111111111111,12.882758620689655,38.88888888888889,12.5,16.0,60.0,12.925925925925926,70.0,16.0
5821,77,9,6,1.0,1,1993-01-01,10,10,False,no,0.0,11.672566371681416,5.555555555555555,16.666666666666664,16.0,26.666666666666668,11.056701030927835,36.666666666666664,16.0
5822,55,10,7,0.0,1,1993-01-01,10,10,False,no,11.11111111111111,10.587155963302752,5.555555555555555,7.6923076923076925,16.0,13.333333333333334,11.145945945945947,6.666666666666667,16.0
5823,84,6,8,0.0,11,1993-01-01,10,10,False,no,11.11111111111111,13.452631578947368,11.11111111111111,0.0,16.0,26.666666666666668,12.593548387096774,36.666666666666664,16.0
5824,91,14,9,0.0,11,1993-01-01,10,10,False,no,0.0,15.692307692307692,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5825,65,13,10,0.0,11,1993-01-01,10,10,False,no,0.0,12.76923076923077,0.0,0.0,16.0,0.0,13.013245033112582,0.0,16.0
5826,104,20,11,0.0,11,1993-01-01,10,10,False,no,0.0,12.615384615384615,0.0,0.0,16.0,0.0,13.268292682926829,0.0,16.0
5827,112,23,12,0.0,11,1993-01-01,10,10,False,no,0.0,17.016393442622952,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5828,123,24,13,0.0,11,1993-01-01,10,10,False,no,0.0,12.119565217391305,0.0,0.0,16.0,0.0,11.96774193548387,0.0,16.0
5829,94,22,14,0.0,11,1993-01-01,10,10,False,no,0.0,15.64179104477612,0.0,0.0,16.0,0.0,15.747826086956522,0.0,16.0
5830,71,2,15,0.0,27,1993-01-01,10,10,False,no,55.55555555555556,11.579710144927537,66.66666666666666,0.0,16.0,0.0,0.0,0.0,0.0
5831,105,26,16,0.0,12,1993-01-01,10,10,False,no,0.0,13.975206611570249,0.0,0.0,16.0,0.0,14.323529411764707,0.0,16.0
5832,118,11,17,0.0,13,1993-01-01,10,10,False,no,0.0,14.465909090909092,0.0,10.0,16.0,0.0,0.0,0.0,0.0
5833,22,17,18,0.0,67,1993-01-01,10,10,False,no,0.0,10.163742690058479,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5834,79,21,19,0.0,86,1993-01-01,10,10,False,no,0.0,16.51851851851852,0.0,0.0,16.0,0.0,16.202247191011235,0.0,16.0
5835,109,18,20,0.0,20,1993-01-01,10,10,False,no,0.0,14.7,0.0,0.0,16.0,0.0,15.984615384615385,0.0,16.0
5836,70,15,21,0.0,20,1993-01-01,10,10,False,no,0.0,15.375,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5837,88,8,22,0.0,4,1993-01-01,10,10,False,no,0.0,19.82,0.0,0.0,16.0,0.0,20.609756097560975,0.0,16.0
5838,121,12,23,0.0,4,1993-01-01,10,10,False,no,0.0,15.777777777777779,27.77777777777778,0.0,16.0,0.0,0.0,0.0,0.0
5839,69,25,24,0.0,22,1993-01-01,10,10,False,no,0.0,15.314285714285715,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5840,110,19,25,0.0,6,1993-01-01,10,10,False,no,0.0,16.097560975609756,0.0,7.6923076923076925,16.0,0.0,16.09313725490196,0.0,16.0
5841,100,16,26,0.0,6,1993-01-01,10,10,False,no,0.0,13.694444444444445,0.0,0.0,16.0,0.0,14.616666666666667,0.0,16.0
5842,71,2,1,10.0,1,1993-01-01,11,11,True,yes,50.0,11.61038961038961,65.0,0.0,16.0,0.0,0.0,0.0,0.0
5843,119,5,2,6.0,1,1993-01-01,11,11,True,yes,10.0,12.864197530864198,40.0,12.5,16.0,60.0,12.925925925925926,70.0,16.0
5844,77,6,3,4.0,1,1993-01-01,11,11,True,yes,0.0,11.507936507936508,5.0,8.333333333333332,16.0,26.666666666666668,11.056701030927835,36.666666666666664,16.0
5845,118,9,4,3.0,11,1993-01-01,11,11,False,no,0.0,14.434343434343434,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5846,84,13,5,2.0,11,1993-01-01,11,11,False,no,10.0,13.371428571428572,15.0,0.0,16.0,26.666666666666668,12.593548387096774,36.666666666666664,16.0
5847,91,17,6,1.0,11,1993-01-01,11,11,False,no,0.0,15.464285714285714,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5848,87,12,7,0.0,11,1993-01-01,11,11,False,no,20.0,14.131578947368421,15.0,0.0,16.0,0.0,0.0,0.0,0.0
5849,112,19,8,0.0,12,1993-01-01,11,11,False,no,0.0,17.314285714285713,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5850,123,24,9,0.0,12,1993-01-01,11,11,False,no,0.0,11.83495145631068,0.0,37.5,16.0,0.0,11.96774193548387,0.0,16.0
5851,79,23,10,0.0,14,1993-01-01,11,11,False,no,0.0,16.833333333333332,0.0,0.0,16.0,0.0,16.202247191011235,0.0,16.0
5852,110,22,11,0.0,15,1993-01-01,11,11,False,no,0.0,16.248175182481752,0.0,0.0,16.0,0.0,16.09313725490196,0.0,16.0
5853,117,1,12,0.0,17,1993-01-01,11,11,False,no,80.0,7.317829457364341,65.0,28.57142857142857,16.0,0.0,0.0,0.0,0.0
5854,94,7,13,0.0,3,1993-01-01,11,11,False,no,0.0,15.893333333333333,0.0,0.0,16.0,0.0,15.747826086956522,0.0,16.0
5855,100,18,14,0.0,5,1993-01-01,11,11,False,no,0.0,13.575,0.0,0.0,16.0,0.0,14.616666666666667,0.0,16.0
5856,70,21,15,0.0,6,1993-01-01,11,11,False,no,0.0,15.821428571428571,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5857,88,10,16,0.0,20,1993-01-01,11,11,False,no,0.0,20.363636363636363,0.0,0.0,16.0,0.0,20.609756097560975,0.0,16.0
5858,105,25,17,0.0,25,1993-01-01,11,11,False,no,0.0,14.237037037037037,0.0,0.0,16.0,0.0,14.323529411764707,0.0,16.0
5859,65,20,18,0.0,20,1993-01-01,11,11,False,no,0.0,12.66,0.0,0.0,16.0,0.0,13.013245033112582,0.0,16.0
5860,69,26,19,0.0,20,1993-01-01,11,11,False,no,0.0,15.384615384615385,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5861,30,3,20,0.0,48,1993-01-01,11,11,False,no,70.0,6.398876404494382,40.0,0.0,16.0,46.666666666666664,6.49063670411985,36.666666666666664,16.0
5862,104,14,21,0.0,22,1993-01-01,11,11,False,no,0.0,12.607142857142858,0.0,0.0,16.0,0.0,13.268292682926829,0.0,16.0
5863,55,8,22,0.0,20,1993-01-01,11,11,False,no,10.0,10.71311475409836,5.0,0.0,16.0,13.333333333333334,11.145945945945947,6.666666666666667,16.0
5864,109,15,23,0.0,5,1993-01-01,11,11,False,no,0.0,15.181818181818182,0.0,0.0,16.0,0.0,15.984615384615385,0.0,16.0
5865,102,4,24,0.0,37,1993-01-01,11,11,False,no,50.0,8.029126213592233,25.0,87.5,16.0,46.666666666666664,8.171052631578947,36.666666666666664,16.0
5866,121,11,25,0.0,37,1993-01-01,11,11,False,no,0.0,16.5,25.0,0.0,16.0,0.0,0.0,0.0,0.0
5867,22,16,26,0.0,3,1993-01-01,11,11,False,no,0.0,10.226315789473684,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5868,71,2,1,10.0,1,1993-01-01,12,13,True,yes,54.54545454545454,10.847058823529412,63.63636363636363,0.0,16.0,0.0,0.0,0.0,0.0
5869,30,3,2,6.0,1,1993-01-01,12,13,True,yes,63.63636363636363,6.714285714285714,40.909090909090914,6.25,16.0,46.666666666666664,6.49063670411985,36.666666666666664,16.0
5870,117,1,3,4.0,1,1993-01-01,12,13,True,yes,72.72727272727273,7.415492957746479,63.63636363636363,66.66666666666666,16.0,0.0,0.0,0.0,0.0
5871,102,5,4,3.0,1,1993-01-01,12,13,False,no,45.45454545454545,7.8584070796460175,22.727272727272727,66.66666666666666,16.0,46.666666666666664,8.171052631578947,36.666666666666664,16.0
